nyu_id,name
1479,Havis for Senate
1480,Food and Water Action
1481,"Friends of Darren Schmidt | Darren Schmidt, Candidate"
1482,Justin Criswell
1483,Roger Allison For Congress
1484,aaron shane for state rep
1485,Friends to Elect Katie Scott
1486,Donnelly for Supreme Court
1487,"Shea for District 2 Council of Commissioners, 2309 Harvard Ave., Butte, MT  59701"
1488,Citizens to Elect Mike Marron
1489,"Georgians for Hunter Hill, Inc"
1490,Matt Reel for Congress 2018
1491,Ken King for State Representative
1492,Authority Debby Oliver Treasurer
1493,America 101. Not authorized by any candidates or candidates committee.
1494,Friends of Andy Lee
1495,The Glastonbury Democratic Town Committee.
1496,Friends of Eric Epstein
1497,Caldwell County Democratic Party
1498,"Committee To Elect Jacqueline Medina, Sally Galanter, Treasurer"
1499,Audrey Denney for Congress
1500,"Jim Howell for County Commission, Preston Madding Treasurer"
1501,"Point Bridge Capital, LLC"
1502,Friends of LaKresha Roberts
1503,EFB Advocacy
1504,Acción Revolución - VotoMigrante - Jorge Miranda
1505,William Benfer for Congress
1506,Lee campaign 
1507,Secretariat of Economy (Mexico)
1508,Duty and Country. Not authorized by any candidate or candidate’s committee.
1509,John Upchurch for Congress
1510,SEIU Local 105
1511,Citizens for Kenneth Kiler
1512,"Eric Stephenson for Central Committee, Norah Salamone, Treasurer"
1513,Take 'Em Down RVA
1514,Committee to Elect Richard Ojeda
1515,Randy Price for Alabama Senate District 13
1516,The American Times
1517,Liberty Justice Center
1518,Jennie Scott for 41-2018
1519,"Elect Doug (Jeffrey) Rathell, Brooke Rathell, Treasurer"
1520,"Paid for by Friends of Chris Stewart, P.O. Box 415, Grand Ledge, MI 48837"
1521,"Our Water Campaign, a project of Pittsburgh United"
1522,Paid for by Committee to Elect Phil Skaggs
1523,Tony Cho For Judge 2018 FPPC #1402113
1524,California Freedom and Prosperity Fund PAC
1525,Rachel for Congress
1526,Sneed For House 2018
1527,Independent Women's Forum
1528,The Committee To Elect Josh Stowers
1529,Roger Barone For Congress Principal Campaign Committee
1530,"Friends of Pete Fosselman; Devang Shah, Chair; TJ Monahan, Treasurer"
1531,Swisher for Idaho
1532,"Committee to Re-Elect Judge Shawn McCarver, Lee Thurman CPA, Treasurer"
1533,Andrew Werthmann
1534,Providence St Joseph Health
1535,Committee to Elect Rick Tillis
1536,Michael Barrineau
1537,Cortese for Goodsprings Justice of the Peace
1538,the Committee to Elect Leevin Taitano Camacho
1539,Preston for Progress
1540,Benjamin for Congress
1541,"Protecting Colorado's Environment, Economy, and Energy Independence"
1542,Kurland 23; Authorized by Eric Kurland
1543,"Weatherby for District 37, PO Box 611, King Salmon, AK. 99613"
1544,Vermont-NEA
1545,Shapiro for Pennsylvania. 
1546,Citizens for Tonia Khouri
1547,Montgomery Township Republican Party
1548,Ploughshares Fund
1549,Gronik for Wisconsin Inc
1550,Patient's Rights Action Fund
1551,Friends of Josh Green
1552,"Elect Amanda Stewart, Colleen Longhi, Treasurer  "
1553,Committee to Elect Kennedy Prosecutor
1554,"Clay Padgett for Congress, LLC  Military Images and Information Do Not Imply Endorsement by DOD of Service Branch"
1555,Friends of Kisling for County Attorney
1556,Ballot Box Strategies
1557,Alfredo Olvera
1558,The Committee To Elect Dawn Barlow For Congress
1559,WashACE
1560,"Scott Carnahan, Republican, for Citrus County Commission District 4"
1561,Paid for by Supporters of Steven Shevey
1562,Hal Walker for Auburn City Council Ward 2
1563,Justin Valero for Assembly 2018
1564,Anthony J. Andronico
1565,The Committee to Elect David Gorski
1566,New American Leaders
1567,Hiller for Sheriff
1568,Jensen for Noblesville Committee
1569,Das for Congress
1570,Concerned Citizens Of America
1571,The Nib
1572,Crypton Labs Inc.
1573,Top Conservative Network
1574,Case For Congress
1575,Digital Impact & 
1576,"Friends of John McDaid, Karen McDaid, Treas."
1577,Meadors For Solicitor
1578,Scott Hoffman for City Commission 
1579,John Catsimatidis
1580,Dylan Diggs for County Council; Treasurer Samira Diggs
1581,Cogswell For House
1582,"Scott Jones, Nonpartisan, for Polk County School Board, District 3"
1583,Susan B. Anthony List
1584,Colorado Succeeds
1585,"Deb Rey for Maryland, Mary E Coombs Treasurer"
1586,Bill McCamley for State Auditor
1587,Paid for by the Committee to Elect Judge Louis Trosch
1588,New York Civil Liberties Union - NYCLU
1589,Barbara Lee Family Foundation
1590,Equality Navajo 
1591,Munoz for New Mexico
1592,the Committee to Elect Carla Jones.
1593,"David Young for Coroner. 134 Townsend Road Hazel Green, AL 35750"
1594,San Antonio Police Officers Association
1595,The Hartford Gold Group
1596,9-11CancerFund.com
1597,South Dakota Watchdog
1598,Wisconsin Faith Voices for Justice
1599,"the Committee to Elect Anat Levy, 5841 E. Charleston Blvd., #230, Las Vegas, NV 89142; (702) 499-7278"
1600,Stabenow for U.S. Senate
1601,"Reelect Muriel Bowser Our Mayor, PO Box 90668, Washington, DC 20090. Jodi Ovca, Treasurer. A copy of our report is filed with the Director of Campaign Finance of the District of Columbia Board of Elections."
1602,Indiana Electric Cooperative Association
1603,Committee to Elect Spiro
1604,"Austin for Anchorage, P.O. Box 92089, Anchorage, AK 99509"
1605,Marla Hines for Circuit Court Clerk-Morgan County
1606,"the Committee to Elect Karen Engleman State Representative, District 70"
1607,"Garlan Gudger for State Senate 314 2nd Ave SE, Cullman, AL 35055"
1608,BLes Mundo
1609,Sheets Law Firm P.C.
1610,Emily Martz for Congress
1611,NICK FREITAS FOR U.S. SENATE
1612,James Harnett
1613,Fryer for Arizona. Authorized by Kelly Fryer.
1614,Menendez for Senate
1615,"Philip Healy, self funded candidate for the People"
1616,"John Kingston for Senate, Inc."
1617,LaKeisha Purchase
1618,Tom O'Halleran for Congress
1619,Green For Chicago
1620,Skinner for Arkansas Senate
1621,"Political ads in the programming of this show are paid for by J. Stan McCauley for Mayor, Cleo Duke Wright Treasurer "
1622,State Senator Hoon-Yung Hopgood
1623,Jesse Gabriel for Assembly 2018 - FPPC ID No. 1400729 and Elect Jesse Gabriel for Assembly 2018 - FPPC ID No.1402641
1624,Zucker for West Virginia
1625,"Markley For LG, William J. Stanley Treasurer, Approved by Joe Markley"
1626,Scott Ferguson for AMA Board of Trustees
1627,Albert Chao
1628,Essayli for Assembly 2018
1629,Monroe Township Democrats 2018
1630,Libertarian Party of Johnson County
1631,"Will Robinson, Republican, for State Representative"
1632,Alan Nogee
1633,MCE
1634,Michael Molovinsky
1635,FAMM
1636,Yellowhammer Fund
1637,Subject Politics LLC
1638,the New Hampshire Young Demcorats
1639,South Weld GOP
1640,Bryan Pease for San Diego City Council
1641,Wyden for Senate.
1642,Oklahomans for Kathy Wallis 2018
1643,Terrell N. Fritz
1644,the Auditorium Theatre
1645,FRIENDS OF S. ASHLEY NICKLOES
1646,authority Daniel Mackley Treasurer 
1647,Sabrina Cervantes for Assembly - FPPC ID# 1392561
1648,Juanita for Congress
1649,Committee to Elect Derrell Slaughter
1650,POLITICAL ADVERTISEMENT PAID AND APPROVED BY NANCY GROVES FOR MAYOR OF SANFORD
1651,"Friends of Bill Paulshock, Jim Ellis, Treasurer"
1652,Energy Alabama
1653,Chesterfield Township Democrats
1654,Missouri Secretary of State
1655,Jacque Phillips for State House District 34
1656,"Friends of Sidney Katz. Allen J. Katz, Treasurer"
1657,Ken Fortier for State Representative
1658,GREG LOPEZ FOR GOVERNOR
1659,Scott Wagner for Governor
1660,Indivisible Abilene
1661,Friends of Brent Jacobson
1662,Louis G Lyras
1663,"The Professional Paramedics & EMTs of Charles County, MD"
1664,Kyle/Buda-Area Democrats.
1665,James Ehlers for Vermont Governor
1666,American Federation of Teachers
1667,Alan J. Terrano
1668,Jackson for US Senate
1669,Connecticut Public Radio
1670,Thomas Duong for City Council D7 2018 FPPC #1400108
1671,Susie Adriance
1672,"Frank Scott, Jr. for Little Rock Mayor"
1673,"Trey Winder for State Representative, Amy Goodin Treasurer"
1674,Sean Flynn for Congress
1675,Rich DePalma Campaign
1676,"Friends of Andrew Heykoop 10255 US HWY 31 Montague, MI 49437"
1677,Johnny Cribb for Supervisor
1678,CatholicVote
1679,friends of John Michael Montgomery 2017
1680,John Neubert Candidate for Hawkins County Mayor
1681,the Committee to Elect Tim Wadsworth
1682,National Women's Health Network 
1683,The Colorado Trust
1684,Friends of Chris Carr
1685,"Committee to Elect Dan Stoddard, Joy Stoddard Treasurer "
1686,The Intercept
1687,"Red, White and F You"
1688,"Committee to Elect Saydie Cook, Jim Smith Treasurer"
1689,Bridgeport Generation Now 
1690,Faith Johnson for DA
1691,Friends of Nilesh Kalyanaraman
1692,"Political advertising paid for by Scot G. Dollinger in compliance with the voluntary limits of the Texas Judicial Fairness Act, Scot Dollinger Treasurer"
1693,Harris Hughey for Justice of the Peace
1694,MJ for Texas
1695,"Committee to Elect John Robertson, Patricia Hsieh Treasurer"
1696,Beau Williams for Corporation Commission 2018
1697,The Romulus Democratic Club
1698,"Singh for Congress, Inc."
1699,and authorized by the Crawford for Chandler City Council Campaign. 
1700,Jared Henderson for Governor
1701,Friends of Bill Lowry
1702,"the Ohio Environmental Council Action Fund and not authorized by any candidate, candidates committee, or political party"
1703,Cargill
1704,Progress Michigan
1705,"UpRise Campaigns, SPC"
1706,Friends of Dan Milleson
1707,Association of California Cities-Orange County
1708,"Randolph Countians for Judge Cooksey, Sherry Cooksey, Treasurer"
1709,Elect Patricia Morgan
1710,Indiana Forest Alliance
1711,Michael Edmondson 
1712,Ed Jackson for TN State Senate
1713,Robbie Smither
1714,the Democratic Party of Virginia
1715,Oregonians for Affordable Drug Prices Now
1716,The Massachusetts Republican Party
1717,Friends of Gilbert Villegas
1718,PCP Paul/Casey Productions
1719,The Kara Sherman for Alpine School Board Committee
1720,International Brotherhood of Teamsters
1721,Max Della Pia for Congress
1722,three American friends who care
1723,Paid for by Davis for House
1724,"Aitken for Anaheim Mayor 2018, FPPC ID# 139674"
1725,Amish For Arizona
1726,Nevada Law & Justice PAC
1727,Colorado Public Television
1728,Sabina McGarrahan Gasper for House
1729,the Office of Mayor Miro Weinberger
1730,Pope for Sheriff
1731,Progress NEO
1732,Emmanuel G Morel
1733,Protect Michigan Jobs with regulated funds 
1734,Upstate Conservative Victory Fund but not authorized by any candidate or candidate committee
1735,Utah Progressives
1736,Sloan for Arizona
1737,Mayne for District Attorney 2018 FPPC 1398680
1738,"Friends of Dana Schallheim / Kelly Cornacchia, Treasurer"
1739,Paid for by the Committee to Elect Lech Radzimski for District Court Judge
1740,Indiana Stonewall Democrats
1741,Brifki for Mayor
1742,Turning Point USA
1743,the Committee to Elect Kristina Lodovisi
1744,NY Times Bestselling Author Andrew Shaffer
1745,Committee to Elect Donna Smalley for Alabama Supreme Court 
1746,Muslim American For Bernie Sanders
1747,Mike Miller For MSU
1748,Friends for Dave Ettman
1749,FFEU 
1750,Glasshouse Policy
1751,"Paid by Nick Blount, Stuart City Commission, Group 1"
1752,Mainers for Accountable Leadership
1753,"the International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America (UAW). Not authorized by any candidate."
1754,Hospital Association of Rhode Island 
1755,PA Health Care Association
1756,Chan-Denise Budhoo for School Board District 7 
1757,"Paid for by Friends of Ashwani Jain, Sarah Hunter, Treasurer"
1758,Isaiah Knight
1759,Fred Durhal for State Senate
1760,Acosta for Assembly 2018
1761,Concerned Veterans for America 
1762,TeePanic
1763,Friends of Jorge Elorza
1764,Margaret Behrens
1765,Physicians Quality Care
1766,Tom Cole for Congress
1767,KNX 1070
1768,Citizens for Lavelle
1769,Charlie Kirk
1770, Barbara Schulman for School Board 2018
1771,Raudsep2018
1772,Lemony Tree
1773,IP Progress
1774,"Nate Kilton, Plant City Commissioner"
1775,Leigh Jones for State Representative
1776,"Friends of Susan Krebs, Kimberly Madeja, Treasurer"
1777,TEAMFL
1892,"Committee to Elect Doricia “Dori” Miller Rivas, Orange County Judge, Group 11 (Nonpartisan)."
1778,"Giffords, a section 501(c)(4) issue advocacy organization, and Giffords PAC, a federal political committee. Not authorized by any candidate or candidate's committee."
1779,Fairchild for School Board 2018
1780,Western Values Project Action 
1781,Friends of Dave Harder
1782,Bryan Terry For State House
1783,Sam A. Mis-soum for Commissioner of Labor
1784,"Elect Ryan Berman - 2525 S. Telegraph Rd, Ste 100, Bloomfield Hills, MI 48302"
1785,Lawrence County Democratic Party
1786,"Committee to Elect Herb Wilson, County Court Judge, Place 3"
1787,"Paid for by McDonough For Judge, Timothy Silver Treasurer."
1788,"Welker for Prosecutor, Trae Bertrand, Treasurer"
1789,The Committee to Elect Steve Waldrip
1790,"Luke Bryant for Prosecuting Attorney; Sarah Dudley, Treasurer"
1791,David Hiebert for Nye County Sheriff
1792,Elect John Paul Listowski
1793,Jay Sidie for Congress
1794,The Organization For Economic Growth
1795,Sand Helper
1796,Patriot Style
1797,"Friends of Dylan Behler, Olivia O'Kane, Treasurer "
1798,PAID FOR AND AUTHORIZED BY SHAWN MOODY FOR GOVERNOR
1799,Thomas Batten
1800,Loudoun Economic Development
1801,Eileen Kiely for Oregon HD53
1802,Marsha Judkins for State House
1803,Esparza for Fresno City Council 
1804,Friends of Jamie Blair: Treasurer Sam Blair
1805,BONNIE DUMANIS FOR SUPERVISOR 2018
1806,Friends to Elect Fred Fox
1807,"Citizens for Paul Woody, Jamie Boock Treasurer"
1808,Louisiana Health Care Association
1809,Friends of Michelle Rief
1810,Gun Owners of America
1811,Alabama Political Reporter
1812,Oklahoma Second Amendment Association
1813,Logan County Electric Cooperative
1814,"Haffner for Missouri, Martha Gilbert, Treasurer"
1815,Local Business Advisory Council
1816,the PA Food Merchants Association and American Beverage Association
1817,The Committer to elect Petrus/Sanes 
1818,Alta Centers Inc.
1819,"Reps Design, Designers of health & wellness products."
1820,Paul Deasy for Flagstaff Campaign Committee
1821,Focus on the Family
1822,Logan Nance for Midway City Council 
1823,Lawrence County Republican Executive Committee
1824,Rosenbush4Utah
1825,Antonio Arserio for Margate City Commissioner Seat 3.
1826,Americans for Gun Safety Now!
1827,Corrections Tough
1828,Chanda Choun For Arlington
1829,Kind for Congress
1830,Committee to Elect Randy Reid
1831,Lavish Tingz
1832,Baker for Assembly 2018
1833,Linda Thomas for Judge 2018
1834,Kim Bost for NC House
1835,Not My President PAC
1836,Stacy Braun for Wright County Sheriff
1837,MD Kiddy
1838,Reuters
1839,Salem Media Group
1840,"Neighbors for Hodan, P.O. Box 80814 Minneapolis, MN 55408"
1841,Ben Martin
1842,Wake County Republican Party
1843,NorCal Resist
1844,"Friends of Kirill Reznik, Jennifer Kramer, Treasurer"
1845,ActWorthy
1846,Colion Noir
1847,David Carlucci for New York
1848,American Loggers Council
1849,Holding for Congress
1850,Chintan Desai for Congress
1851,"Friends of Wesley Bell, Stephanie Hughes, Treasurer"
1852,the Committee to Elect Michelle Ciccolo.
1853,"and approved by Chris Greene for City Council, District 14"
1854,the Committee to Elect Dan Koh
1855,CAP Action Fund
1856,New Jersey League of Conservation Voters
1857,The Rutherford Institute
1858,Committee to Elect Becky J. Bolles Probate Judge
1859,Dr. Kim Schrier for Congress
1860,Fred Akshar For Our Future
1861,Stanley-Wallace Law
1862,"Friends of Jimmie Stephens, P.O. Box 3628, Hueytown, AL 35023"
1863,Progress Florida
1864,Friends of Rodney J. Strange
1865,Marla Livengood for Congress 2018
1866,Lonnie Williams concerned citizin
1867,Dan LeClair for Senate
1868,Debbie Goettel - Hennepin County District 5
1869,Mike Bowersox for State Delegate 3A
1870,ProgressOhio
1871,The Committee to Elect Joe Winfield Authorized by Joe Winfield
1872,EdTech Times
1873,Center for Progressive Urban Politics
1874,"The Committee to Elect Ted Sexton, PO Box 1657, Tuscaloosa, AL 35403"
1875,Friends of Elect Andre Johnson Shawnna JohnsonTreasurer
1876,The Committee To Elect Wayne Coats Sheriff
1877,Gareth Rhodes for Congress
1878,The Committee to Elect Steve Eliason
1879,"the Friends of Steven Lynxwiler, Amy Ross Crafton Treasurer."
1880,"Richard Ranzau for County Commissioner, Jeff Lucke Treasurer"
1881,McMaster for Governor
1882,Friends of Laci LeBlanc
1883,Hartford Courant 
1884,Wes Hart
1885,Health Care Voters of Nevada
1886,Noble Energy
1887,the Florida Democratic Party. Not authorized by any candidate or candidate's committee.
1888,"Nancy de Pastino for Montana House, Democrat. Dick Barrett, Treasurer, PO Box 7285, Missoula, MT 59807"
1889,Office of Congresswoman Nydia M. Velázquez
1890,Virginians for Better Transportation
1891,"John Reeves & Save Lake Kachess, PO BOX 33, Fall City WA, 98024"
1893,STAN SALLEE FOR TULSA COUNTY 2018
1894,Foster Friess for Governor
1895,Julia Peacock for Congress
1896,Chris Rahlf for Assembly
1897,Tom Malinowski for Congress
1898,Butler Electric Cooperative 
1899,Friends of Barry Shapiro
1900,Committee to Elect Christopher Graveline
1901,AARP Nevada
1902,CT
1903,Sorensen For Iowa
1904,Minnesotans for Line 3
1905,End Citizens United
1906,Michael Cortney
1907,Carlos Curbelo Congress
1908,CTE Dr. Karen Potchynok-Lund
1909,Equally American
1910,Citizens for Robinson
1911,John Pfeiffer
1912,Peaks to People Water Fund
1913,Share Kiser
1914,Grow Louisiana Coalition
1915,Committee to Elect Ali Mazarei for Assembly 2018
1916,Don Blankenship for U.S. Senate
1917,Airbnb
1918,ColMacfor5th
1919,"Authority Friends of Rick Bowers, Sheryle Bowers Treasurer"
1920,Central Florida Post
1921,"Ayanna Shivers for S-10/Jim Dye, Treasurer"
1922,Hayes For Maine
1923,Americans for Prosperity
1924,IVN News
1925,Joshua for Arvada
1926,Sharron Angle for Congress
1927,Common Defense / Beyond the Choir Action Fund and not authorized by any candidate or candidate's committee.
1928,SoCal Health Care Coalition
1929,Friends of Bridget Valverde
1930,The Foundation for Constitutional Government
1931,Charles Gilliam
1932,"Alex Garza for State Representative P.O. Box 1982 Taylor, MI 48180"
1933,Stacie MacDonald for Delegate
1934,Willie Gray for House 102
1935,The North Carolina Healthcare Association
1936,Friends of Senator Jane Nelson
1937,Elect Jerry Long
1938,Marylanders for Craig Wolf
1939,Committee to Elect Jared Golden
1940,"(and approved) Michael Grieco, Democrat for FL House District 113"
1941,"Nuclear Fishin' Software, LLC"
1942,Environmental Progress
1943,Michael Keil for Senate
1944,"The Sexton Campaign, 15373 Calvin Richerson Rd, Bay Minette, AL 36507"
1945,Committee to Elect Rebecca Schiff
1946,Tee Shirt Palace
1947,"Committee To Elect Christine Rhoades, Lori Marble, Treasurer."
1948,Friends of Joe Flanagan
1949,The Alliance for Solar Choice
1950,Alliance for Climate Education
1951,Committe to Elect Dave Simmons - Sheriff
1952,"Friends of Lenora Dawson; Timothy Dawson, EdD., Treasurer"
1953,Connecticut Education Association
1954,Kevin Biederman for Hollywood Commission District 5
1955,Our Climate Voices
1956,Committee to Elect Jay Byars
1957,the Association of American Physicians and Surgeons
1958,Trump is Punk Rock
1959,Congressman Mo Brooks
1960,FileRight
1961,Anne Carney for Maine
1962,Republican Liberty Caucus of Tampa Bay
1963,Citizens Utility Board of Minnesota
1964,WhyHunger
1965,Friends of Hazel Gibson
1966,KCET
1967,Sullivan for City Council 2018
1968,Bright for Congress
1969,FWD.us
1970,The Committee to Elect Jeremiah Ray
1971,Austin Tong
1972,MN Family Council
1973,Austin for a Better Future PAC
1974,Red Rocket Media
1975,and authorized by Jonathan Sahrbeck for Cumberland County District Attorney
1976,Friends of Sarah Smith
1977,Re-elect Jim Beckert
1978,"Manley for Connecticut. Pattie von Gretener, Treasurer. Approved by Marisa Manley."
1979,Steglik & Pritchett for Mount Laurel 
1980,Skip Hall for Surprise
1981,Kaniela Ing for Congress
1982,Matt Davis for School Board
1983,Friends of Billy Jones
1984,"Eubanks Committee and Authorized by the candidate Elmer Eubanks-Archbold, P.O. Box 289 Marlboro, MA 01752"
1985,Vote Brandon Cox
1986,Jana Lynne Sanchez for US Congress
1987,Casey McAninch for House 2018
1988,AARP New York
1989,Office of Commissioner Chloe Eudaly
1990,Pat Vaughn for Utah State Senate
1991,Tony Tinderholt for Texas
1992,SEIU California
1993,Friends of Bridget Fitzgerald
1994,Chloe for Portland
1995,"Matt Wojcik for Macomb County Commissioner, 430 Esplanade, Mt. Clemens, MI 48043"
1996,Stephanie Newton for Linn County Commissioner
1997,AllSides
1998,News Procession
1999,Rob Williamson Campaign
2000,Nuclear Matters
2001,"The Calvin Ball Team, Roger Barnes, Treasurer "
2002,"David Mann for State Representative, 149 Silverbrook Avenue, Niles, MI 49120"
2003,Friends of Aloyse Brown
2004,"Terry Power, Republican for Florida House District 64."
2005,the mud mall
2006,Committee to Elect Will Morin
2007,"Friends of Phelan for Sheriff, Donna Phelan, Treasurer"
2008,Modern Hero TV
2009,TYT Network
2010,South Shore Democratic Caucus (SSDC)
2011,Paid for by Danielle Gibbons for Judge 2018 FPPC#1403084
2012,the Committee to Elect Allen Edwards
2013,Committee to elect Linda Sosniak
2014,Amanda Rigby for State Assembly 2018 FPPC #1402552
2015,Thorup for Iowa
2016,PoliEqual
2017,Voice of San Diego
2018,Indivisible OC 45
2019,the Candidate: Chloe Maxmin
2020,Strafford County Republican Committee
2021,Davis for Congress
2022,Smallwood Charlotte Press
2023,"ANDY SHIRTLIFF FOR MONTANA, DEMOCRAT,  PO BOX 362 HELENA, MT 59634.  MARY AHMANN-HIBBARD, TREASURER"
2024,Ashtabula County Republican Party
2025,CFP Media
2026,ConocoPhillips Company
2027,Alachua County Labor Coalition
2028,Waters Kraus & Paul
2029,Diane Black for Governor
2030,Neal Golden
2031,The Committee To Elect Brianne Solomon
2032,Chicago Council on Global Affairs
2033,FRIENDS OF STEVEN SAPERSTEIN
2034,The Maury County Republican Party
2035,Committee to Elect K Sims Trustee District 1 FPPC#1405543
2036,"Joseph Barney PO Box 132 Swanton, VT 05488"
2037,Maxwell for Supervisor
2038,"KevinMD, LLC"
2039,Patriot Depot
2040,SMP. Not authorized by any candidate or candidate's committee.
2041,"Brewer for Kansas, Ron Holt, Treasurer"
2042,Beers For Treasurer
2043,Paid for by Affiliate members of the IAFF 7th District
2044,"Yes Keep Our Groceries Tax Free, Inc. "
2045,Suzanne Elizabeth
2046,Flaccavento for Congress
2047,NRA
2048,Pulse
2049,THE REPUBLICAN PARTY OF MINNESOTA. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. 
2050,Eileen Wright for Mayor
2051,John Russo for Mayor of Orange 2018 ID 1401900
2052,"MISSOURI SENATE CAMPAIGN COMMITTEE, NICK MYERS, TREASURER"
2053,Food for the Hungry
2054,For Our Families
2055,"Dr. Erhabor Ighodaro for Miami Gardens City Council, Seat 6"
2056,United Nations Foundation
2057,"The Teachers For Kennedy Independent Expenditure Committee, Ashley Stevens Registered Agent. Not Authorized By Any Candidate."
2058,Eric Rutherford for HD 33
2059,Frontier Fairness PAC
2060,WILLIAMS FOR MONTANA
2061,Revitalize Arizona
2062,The Feminist Democrats of Sacramento County FPPC ID: 1338362
2063,Environmental Policy Alliance
2064,The Coalition to Protect Patient Safety
2065,The Brady Campaign to Prevent Gun Violence in support of Team ENOUGH
2066,"by the Mitch Weber for Missouri Campaign, Vera Burdt, Treasurer."
2067,Yvanna Cancela for Nevada
2068,Friends of Cedric A. Gates
2069,Finance Committee for Thomas Oh
2070,Alma for Arizona
2071,Atlanta REALTORS®
2072,Yes on Proposition 68 
2073,"Paid for and authorized by John D. Moss Campaign, Candidate"
2074,"McNair For Mobile, PO Box 2604, Mobile, AL, 36652"
2075,Alicia Scott Georgia Forward Campaign Committee
2076,Friends of Toyin Fasakin
2077,"Vote Sue Shink, 660 W. Joy Rd., Ann Arbor MI. 48105."
2078,Allocco For Congress
2079,SEIU Healthcare PA COPE
2080,Paid for and approved by Stacey Klim for Indian River County School Board District 4
2081,Kings County Politics
2082,Maine Audubon
2083,Friends of Gina Raimondo
2084,Recovery Advocacy Project 
2085,Citizens for Tom Wilson
2086,"Committee to Elect Jonathan Mason, Bill Mason, Treasurer"
2087,Jessica Fette
2088,"Friends of Irene Holtzman, Rebecca Holtzman, Treasure"
2089,"Paid for by the Sabino ""Pio"" Renteria Campaign..."
2090,National Association for Gun Rights PAC
2091,the American Cancer Society Cancer Action Network
2092,Liberatore for Congress – 2018
2093,Paid for by Mindy Koch for Florida House District 81
2094,The Friends of Mary Lightbody
2095,"Rene “Coach P” Plasencia, Republican candidate for State Representative, District 50."
2096,Citizens to Elect Casey Salisbury Sheriff
2097,Charles Brandon Brown for Jackson County Board Dist. 2 
2098,Health Care Voter
2099,Vote Sofia Aragon
2100,Committee to Elect Donna Cathy Judge
2101,"Jeff Larsen for Pinellas School Board, District 2."
2102,Committee to Elect Jared Thomas
2103,"Gwen Graham, Democrat, for Governor."
2104,Oklahomans for Constitutional Integrity
2105,The Texas Reckoning
2106,"Pd. Pol. Adv. by Jimmy Ma rtin, P.O. Box 1214 Clanton, AL 35046"
2107,Marcee Pauff
2108,Nick Welden For Sheriff
2109,Clifton Beck for Kansas Anthony Huie Treasurer 
2110,Team 21 Slate
2111,Bunni Pounds for Congress
2112,Blue Cross and Blue Shield of Minnesota
2113,Lauren Doherty for Allen City Council Place 3
2114,the hardworking men and women of AFSCME Florida. We make Florida happen!
2115,Friends of Judge Bob Hughey
2116,Treasure Valley Water Users Association
2117,The Committee to Elect Peter Keenan
2118,Roxanne for District 24
2119,Liliana Jones
2120,Jennifer Ambler
2121,Serino 4 NY
2122,"Equality PAC, lgbtequalitypac.org. Not authorized by any candidate or candidate’s committee."
2123,"Marsy’s Law for New Hampshire, Andrew Biemer, Treasurer, 149 Rumford St, Concord, NH, 03301"
2124,Yankton County Citizens for Responsible Govt
2125,National Secure Storage LLC
2126,aroostook acts against hate
2127,Friends to Elect Nino Vitale
2128,Project Veritas
2129,The Alabama Policy Institute
2130,"Citizens to Elect Joe Rathert Anne Rathert, Treasurer"
2131,Portfolio Books
2132,"Michael Dozier Campaign, P.O. Box 613 Wetumpka, AL 36092"
2133,Live Action
2134,"DigitalGreenMedia, LLC"
2135,Charles Stone for Belmont City Council 2018
2136,State Attorney Andrew Warren
2137,Beautiful Colorado LLC
2138,Wicker for Senate
2139,Friends of Jose Torres
2140,Milwaukee 2020 DNC Committee
2141,Usama al-Binni
2142,The Committee to Elect Keith Rubino
2143,John McMillan for Treasurer
2144,"Detroit United with Regulated Funds, 300 River Place Dr, Ste 2700, Detroit, MI 48207, Not Authorized By Any Candidate's Committee "
2145,Carl Carter for Alabama Senate 11
2146,National Association for Gun Rights
2147,US Low Mortgage Guide
2148,Stop Child Predators
2149,the American Military Partner Association (AMPA)
2150,Patrons of Jeff Porter
2151,Gerard Giudice For Rohnert Park City Council 2018
2152,"the Collum for Idaho Campaign, Donna Pence Treasurer"
2153,Vote LaDawn
2154,Ag Conexus
2155,Palzewicz for Wisconsin
2156,"Onder for Missouri, Doug Mueller, CPA Treasurer"
2157,Committee to Elect Leslie Valz for Stevens County Treasurer
2158,"Dillon for Supervisor - 2018, FPPC #1235339."
2159,Republican Party of Louisiana
2160,Friends of Darlene Kloeppel
2161,"Friends of Sharon Brown 6855 W. Clearwater Ave #101-143, Kennewick WA 99336"
2162,Supporters of Matt Bennett
2163,Becket Law
2164,"Menomonee Falls Action Team, Chris Byrnes, Chair"
2165,National Association for the Advancement of Colored People (NAACP)
2166,Gino Filippi for Upland City Council 2018 ID#1329509
2167,"Committee to Elect Sarah Hoover, Brandi Ensor, Treasurer "
2168,Texans for Kelly Hancock
2169,Cody Sunderland
2170,Jonathan Stickland Campaign
2171,Middlesex County Federation of Democratic Women
2172,"Tilton for Missouri, Dr. Patrick Theobald Campaign Treasurer"
2173,Chris Christie for Alabama AG PO Box 59141 Birmingham AL 35259
2174,Kearney For Congress Committee
2175,Friends and Families of Larry Stein
2176,Friends of Susan Krebs
2177,"Marin Crops, Inc"
2178,Committee to Elect Jennifer Graham
2179,John Lake for Baldwin County Commission
